s u ET CVT
0.3981071705534973 0.31622776601683794 19.494452966648026 17.35761929480308
0.3981071705534973 0.3981071705534973 15.71120112408846 16.18925621184758
0.3981071705534973 0.5011872336272722 12.614195503282946 14.853925830323563
0.5011872336272722 0.005011872336272725 587.2809567990367 41.1833240039664
0.5011872336272722 0.006309573444801936 499.09072119469715 38.86106091349366
0.5011872336272722 0.00794328234724282 422.53795132890326 36.737234150704815
0.5011872336272722 0.010000000000000005 356.4359386023209 34.795193159630806
0.5011872336272722 0.012589254117941675 299.6386106746032 33.01897800847628
0.5011872336272722 0.01584893192461114 251.0602024149344 31.39339419916642
0.5011872336272722 0.01995262314968881 209.6891367701142 29.904041345414512
0.5011872336272722 0.025118864315095808 174.59662435092397 28.53728630917506
0.5011872336272722 0.03162277660168379 144.9407314444119 27.28017555579939
0.5011872336272722 0.039810717055349734 119.96677219688233 26.120281870516862
0.5011872336272722 0.05011872336272725 99.0048835200538 25.04548302364033
0.5011872336272722 0.06309573444801933 81.46557429944905 24.043665398256692
0.5011872336272722 0.07943282347242818 66.83393623680055 23.10234460697585
0.5011872336272722 0.1 54.663085312731475 22.20818566614058
0.5011872336272722 0.12589254117941676 44.567287133489614 21.346390764551575
0.5011872336272722 0.15848931924611134 36.21511381521022 20.499892117628175
0.5011872336272722 0.19952623149688797 29.322885479374932 19.648213774695954
0.5011872336272722 0.25118864315095807 23.648562274315204 18.76574234235753
0.5011872336272722 0.31622776601683794 18.986156770831865 17.81891843011542
0.5011872336272722 0.3981071705534973 15.16058186044242 16.761746883478434
0.5011872336272722 0.5011872336272722 12.022501551563092 15.529301695382113
